"mbti","function_pair","type1","type2","type3","type4","majorcount","minorcount","danceability_mean","energy_mean","loudness_mean","mode_mean","speechiness_mean","acousticness_mean","liveness_mean","valence_mean","tempo_mean","instrumentalness_mean","pminor"
"ENFJ","NF","E","N","F","J",33,17,0.70956,0.69802,-5.52556,0.66,0.103736,0.10690717,0.205562,0.6046,126.86502,0.0008691743999999,0.34
"ENFJ","NF","E","N","F","J",26,24,0.64708,0.66274,-7.21786,0.52,0.15464,0.16863266,0.160926,0.50336,104.23282,0.0640943806,0.48
"ENFJ","NF","E","N","F","J",27,7,0.542764705882353,0.553588235294118,-8.64405882352941,0.794117647058823,0.0679529411764705,0.33306794117647,0.148241176470588,0.403344117647059,127.855470588235,0.0381794879411764,0.205882352941176
"ENFJ","NF","E","N","F","J",41,9,0.58276,0.60188,-7.10768,0.82,0.063722,0.3039022,0.153078,0.44654,112.01662,0.0012664946,0.18
"ENFJ","NF","E","N","F","J",20,30,0.6487,0.59928,-6.969,0.4,0.108066,0.2830876,0.196584,0.45584,116.27398,0.0190406172,0.6
"ENFJ","NF","E","N","F","J",47,3,0.61102,0.46592,-8.99714,0.94,0.052894,0.4313762,0.175976,0.431658,110.2753,0.0123103043999999,0.06
"ENFJ","NF","E","N","F","J",22,28,0.6373,0.7847,-6.06124,0.44,0.0891899999999999,0.153848012,0.14935,0.69504,127.01522,0.001733038,0.56
"ENFJ","NF","E","N","F","J",17,14,0.572322580645161,0.801645161290323,-4.90193548387097,0.548387096774194,0.0599645161290322,0.193317170967742,0.209083870967742,0.597258064516129,121.61235483871,0.0071273067741935,0.451612903225806
"ENFJ","NF","E","N","F","J",14,14,0.459178571428571,0.567428571428571,-9.46778571428571,0.5,0.071975,0.245415964285714,0.217807142857143,0.307596428571429,121.445178571429,0.158849425,0.5
"ENFJ","NF","E","N","F","J",24,12,0.548138888888889,0.621055555555555,-6.56233333333333,0.666666666666667,0.0561249999999999,0.168684305555555,0.181855555555555,0.383255555555556,130.95425,0.0146051508333333,0.333333333333333
"ENFJ","NF","E","N","F","J",8,5,0.592076923076923,0.602846153846154,-6.99692307692308,0.615384615384615,0.157692307692308,0.266610769230769,0.213284615384615,0.392,116.402153846154,0.0075183992307692,0.384615384615385
"ENFJ","NF","E","N","F","J",46,4,0.55766,0.696348,-5.60408,0.92,0.059364,0.21463538,0.16187,0.532708,129.57928,0.003914211,0.08
"ENFJ","NF","E","N","F","J",36,11,0.576723404255319,0.595276595744681,-7.351,0.765957446808511,0.0700574468085106,0.285531276595745,0.135344680851064,0.478629787234042,124.135063829787,0.0002352129787234,0.234042553191489
"ENFJ","NF","E","N","F","J",33,17,0.58694,0.61582,-7.39776,0.66,0.071732,0.25216118,0.159158,0.436384,127.111,0.0424607702,0.34
"ENFJ","NF","E","N","F","J",28,22,0.6673,0.71866,-4.53096,0.56,0.0693,0.0738395579999999,0.1592,0.57186,123.3546,0.000221468,0.44
"ENFJ","NF","E","N","F","J",19,11,0.674866666666667,0.684533333333333,-6.13163333333333,0.633333333333333,0.0660999999999999,0.103251333333333,0.180013333333333,0.6429,134.305133333333,0.0004828956666666,0.366666666666667
"ENFJ","NF","E","N","F","J",43,7,0.58642,0.56034,-7.78042,0.86,0.061446,0.3708774,0.170686,0.481358,116.62922,0.0265793204,0.14
"ENFJ","NF","E","N","F","J",12,6,0.572444444444444,0.697277777777778,-5.86366666666667,0.666666666666667,0.0624777777777777,0.120811166666667,0.204983333333333,0.391388888888889,140.972222222222,0.0148838794444444,0.333333333333333
"ENFJ","NF","E","N","F","J",31,10,0.631292682926829,0.688243902439024,-5.22743902439024,0.75609756097561,0.0722317073170731,0.224992463414634,0.196141463414634,0.541975609756097,126.246390243902,0.0260521695121951,0.24390243902439
"ENFJ","NF","E","N","F","J",32,18,0.55996,0.63276,-6.7094,0.64,0.0572899999999999,0.194538388,0.167038,0.451338,128.85178,0.042001968,0.36
"ENFJ","NF","E","N","F","J",35,15,0.51464,0.5961,-7.94888,0.7,0.038312,0.30683874,0.195924,0.494198,119.41962,0.039692032,0.3
"ENFJ","NF","E","N","F","J",29,21,0.63016,0.6329,-6.21968,0.58,0.063822,0.2133948,0.165356,0.46433,132.3656,9.983e-05,0.42
"ENFJ","NF","E","N","F","J",32,18,0.58662,0.6676,-6.04976,0.64,0.077014,0.20810494,0.131356,0.47972,123.36176,0.0243657318,0.36
"ENFJ","NF","E","N","F","J",13,6,0.561473684210526,0.658157894736842,-5.93842105263158,0.684210526315789,0.0540842105263157,0.228311842105263,0.148184210526316,0.493578947368421,109.974894736842,0.0419111057894736,0.315789473684211
"ENFJ","NF","E","N","F","J",20,7,0.552333333333333,0.732555555555556,-6.95781481481481,0.740740740740741,0.0461518518518518,0.232512788888889,0.184418518518519,0.532255555555555,138.94262962963,0.0701131111111111,0.259259259259259
"ENFJ","NF","E","N","F","J",24,9,0.618333333333333,0.779666666666667,-5.46448484848485,0.727272727272727,0.0701575757575757,0.13783703030303,0.167372727272727,0.631333333333333,120.265333333333,0.019235263030303,0.272727272727273
"ENFJ","NF","E","N","F","J",39,11,0.5925,0.71846,-5.38808,0.78,0.060998,0.1617764,0.174418,0.52752,122.78186,0.0053291307999999,0.22
"ENFJ","NF","E","N","F","J",8,4,0.5705,0.604416666666667,-6.35908333333333,0.666666666666667,0.058875,0.2562325,0.161891666666667,0.415083333333333,137.698333333333,8.39e-05,0.333333333333333
"ENFJ","NF","E","N","F","J",32,18,0.60156,0.6684,-6.29982,0.64,0.0781319999999999,0.2176086,0.226558,0.48347,120.32596,0.0104940982,0.36
"ENFJ","NF","E","N","F","J",9,2,0.610363636363636,0.676454545454546,-6.78509090909091,0.818181818181818,0.0512636363636363,0.256189909090909,0.171581818181818,0.588363636363636,132.131,0.0065552454545454,0.181818181818182
"ENFJ","NF","E","N","F","J",29,21,0.63254,0.57112,-6.93324,0.58,0.0959039999999999,0.27217624,0.161702,0.477598,112.00644,0.0158279074,0.42
"ENFJ","NF","E","N","F","J",18,18,0.637972222222222,0.550416666666667,-8.40797222222222,0.5,0.0550722222222222,0.3293125,0.147322222222222,0.444572222222222,120.237361111111,0.0181159863888888,0.5
"ENFJ","NF","E","N","F","J",23,27,0.65788,0.74228,-4.95072,0.46,0.104928,0.1249456,0.174196,0.56142,128.28818,6.23666e-05,0.54
"ENFJ","NF","E","N","F","J",9,9,0.638555555555556,0.686888888888889,-6.40116666666667,0.5,0.0594055555555555,0.147617555555556,0.173688888888889,0.604166666666667,129.324111111111,0.127955688888889,0.5
"ENFJ","NF","E","N","F","J",42,8,0.61712,0.412752,-10.4314,0.84,0.0449219999999999,0.559158,0.176534,0.407872,107.96004,0.0117097004,0.16
"ENFJ","NF","E","N","F","J",42,8,0.61712,0.412752,-10.4314,0.84,0.0449219999999999,0.559158,0.176534,0.407872,107.96004,0.0117097004,0.16
"ENFJ","NF","E","N","F","J",29,21,0.54344,0.637036,-7.00702,0.58,0.062822,0.253417466,0.209868,0.427758,124.41358,0.0455728636,0.42
"ENFJ","NF","E","N","F","J",15,2,0.584882352941176,0.585764705882353,-7.49682352941176,0.882352941176471,0.0535588235294117,0.250432411764706,0.120058823529412,0.360705882352941,124.900235294118,0.0102414682352941,0.117647058823529
"ENFJ","NF","E","N","F","J",12,11,0.479695652173913,0.54904347826087,-7.77382608695652,0.521739130434783,0.0439565217391304,0.442028260869565,0.160243478260869,0.422469565217391,113.85852173913,0.117932300869565,0.478260869565217
"ENFJ","NF","E","N","F","J",40,10,0.59896,0.7322,-5.76226,0.8,0.066366,0.11049206,0.206838,0.59944,131.39536,0.0033094426,0.2
"ENFJ","NF","E","N","F","J",33,17,0.58634,0.66204,-6.31584,0.66,0.056448,0.18481094,0.14605,0.444068,117.45264,0.0192583322,0.34
"ENFJ","NF","E","N","F","J",13,9,0.6075,0.712590909090909,-5.85772727272727,0.590909090909091,0.0948954545454545,0.152758727272727,0.154863636363636,0.498772727272727,119.0055,0.0450599695454545,0.409090909090909
"ENFJ","NF","E","N","F","J",33,17,0.61664,0.697142,-6.50746,0.66,0.06464,0.2439948106,0.17271,0.65822,115.683,0.0243610616,0.34
"ENFJ","NF","E","N","F","J",12,6,0.796555555555556,0.638666666666667,-6.65922222222222,0.666666666666667,0.157605555555555,0.102494444444444,0.211227777777778,0.555833333333333,128.793555555556,0.0147506638888888,0.333333333333333
"ENFJ","NF","E","N","F","J",20,4,0.618333333333333,0.645666666666667,-6.30845833333333,0.833333333333333,0.0661708333333333,0.17403425,0.189058333333333,0.463833333333333,132.762833333333,0.0043609758333333,0.166666666666667
"ENFJ","NF","E","N","F","J",29,16,0.530822222222222,0.634711111111111,-6.61948888888889,0.644444444444444,0.0575022222222222,0.253395066666667,0.200033333333333,0.43562,118.524177777778,0.0448688053333333,0.355555555555556
"ENFJ","NF","E","N","F","J",33,17,0.54196,0.56036,-9.60456,0.66,0.069282,0.393869794,0.171784,0.4164,120.8626,0.2297142188,0.34
"ENFJ","NF","E","N","F","J",37,13,0.51674,0.485316,-9.18918,0.74,0.049066,0.38421346,0.163314,0.394962,118.25976,0.0447120522,0.26
"ENFJ","NF","E","N","F","J",31,17,0.604166666666667,0.632708333333333,-6.70627083333333,0.645833333333333,0.057725,0.179687291666667,0.155147916666667,0.495514583333333,117.4351875,0.0507985183333333,0.354166666666667
"ENFJ","NF","E","N","F","J",17,10,0.568296296296296,0.570740740740741,-7.82107407407407,0.62962962962963,0.0592,0.324386296296296,0.184918518518519,0.541907407407407,116.312962962963,0.0744674125925925,0.37037037037037
"ENFJ","NF","E","N","F","J",15,28,0.548232558139535,0.632909302325581,-9.05511627906977,0.348837209302326,0.0694302325581395,0.245325511627907,0.225067441860465,0.350481395348837,118.911674418605,0.384236248837209,0.651162790697674
"ENFJ","NF","E","N","F","J",32,10,0.658023809523809,0.452404761904762,-8.89461904761905,0.761904761904762,0.0762666666666666,0.468525333333333,0.164657142857143,0.524190476190476,124.679619047619,0.0007358,0.238095238095238
"ENFJ","NF","E","N","F","J",33,17,0.56564,0.56774,-6.8955,0.66,0.059638,0.321931,0.15219,0.411244,123.16052,0.0071433847999999,0.34
"ENFJ","NF","E","N","F","J",24,26,0.61778,0.78616,-4.75866,0.48,0.0831219999999999,0.0775436096,0.212612,0.4734,128.21436,0.0163211694,0.52
"ENFJ","NF","E","N","F","J",30,10,0.549425,0.6947,-7.7061,0.75,0.08473,0.1077704875,0.16559,0.442225,122.92945,0.0167677795,0.25
"ENFJ","NF","E","N","F","J",17,15,0.57471875,0.64559375,-7.2048125,0.53125,0.097253125,0.22917638125,0.190190625,0.438,122.22371875,0.0040343553125,0.46875
"ENFJ","NF","E","N","F","J",30,17,0.621382978723404,0.691021276595745,-5.08374468085106,0.638297872340426,0.0652659574468084,0.19529770212766,0.153521276595745,0.507617021276596,122.058,0.0008977361702127,0.361702127659574
"ENFJ","NF","E","N","F","J",15,4,0.579526315789474,0.511263157894737,-8.15857894736842,0.789473684210526,0.0648894736842105,0.417874736842105,0.163568421052632,0.405015789473684,138.393263157895,0.0154465005263157,0.210526315789474
"ENFJ","NF","E","N","F","J",34,16,0.54326,0.49302,-9.52874,0.68,0.0581159999999999,0.4581157,0.16864,0.391282,114.45922,0.046245549,0.32
"ENFJ","NF","E","N","F","J",44,6,0.53696,0.6143,-6.94462,0.88,0.039628,0.28002054,0.170686,0.459316,124.29534,0.030190635,0.12
"ENFJ","NF","E","N","F","J",24,1,0.51472,0.352276,-10.65236,0.96,0.0453079999999999,0.70434,0.132348,0.32376,111.94184,0.022122792,0.04
"ENFJ","NF","E","N","F","J",26,14,0.5818,0.604,-7.7387,0.65,0.0777825,0.27759225,0.1472175,0.4235275,123.1156,0.02633946875,0.35
"ENFJ","NF","E","N","F","J",16,28,0.287872727272727,0.313425,-16.3487045454545,0.363636363636364,0.0449613636363636,0.643898409090909,0.130413636363636,0.126572727272727,106.458772727273,0.827859090909091,0.636363636363636
"ENFJ","NF","E","N","F","J",29,21,0.24553,0.1053488,-22.35654,0.58,0.0415459999999999,0.91266,0.12115,0.138544,91.23254,0.75524538,0.42
"ENFJ","NF","E","N","F","J",11,12,0.595913043478261,0.730521739130435,-5.93117391304348,0.478260869565217,0.0524565217391304,0.165931043478261,0.209,0.522882608695652,123.667347826087,0.0322311439130434,0.521739130434783
"ENFJ","NF","E","N","F","J",32,5,0.541,0.355127027027027,-11.8254324324324,0.864864864864865,0.073827027027027,0.616057027027027,0.155578378378378,0.351462162162162,121.896189189189,0.0488493583783783,0.135135135135135
"ENFJ","NF","E","N","F","J",24,26,0.60118,0.6406338,-9.58168,0.48,0.105054,0.211388436,0.167448,0.47602,127.08026,0.3112064992,0.52
"ENFJ","NF","E","N","F","J",30,11,0.631634146341463,0.592536585365854,-6.3620243902439,0.731707317073171,0.059890243902439,0.353651219512195,0.160429268292683,0.487221951219512,118.030634146341,0.0309660180487804,0.268292682926829
"ENFJ","NF","E","N","F","J",41,9,0.58606,0.254678,-13.94578,0.82,0.066454,0.7581386,0.13152,0.298606,117.93262,0.0402227968,0.18
"ENFJ","NF","E","N","F","J",19,8,0.575555555555555,0.720555555555556,-6.39911111111111,0.703703703703704,0.0525999999999999,0.151979407407407,0.215881481481481,0.531111111111111,127.134740740741,0.0024173444444444,0.296296296296296
"ENFJ","NF","E","N","F","J",9,5,0.6655,0.459714285714286,-10.5237142857143,0.642857142857143,0.138242857142857,0.426066428571429,0.142121428571429,0.455842857142857,114.852357142857,0.0683117607142857,0.357142857142857
"ENFJ","NF","E","N","F","J",9,14,0.664739130434782,0.757565217391304,-5.53934782608696,0.391304347826087,0.0607043478260869,0.121707826086957,0.188660869565217,0.556260869565217,117.854217391304,0.170293593913043,0.608695652173913
"ENFJ","NF","E","N","F","J",42,8,0.5129,0.4180668,-10.9063,0.84,0.045732,0.5545306,0.144418,0.340056,113.58488,0.1707464226,0.16
"ENFJ","NF","E","N","F","J",23,27,0.60438,0.43114,-9.22178,0.46,0.11208,0.430372,0.143298,0.361356,111.08386,0.035480998,0.54
"ENFJ","NF","E","N","F","J",40,10,0.5282,0.55648,-8.7329,0.8,0.0394579999999999,0.399777038,0.19851,0.45352,114.26642,0.0244813151999999,0.2
"ENFJ","NF","E","N","F","J",29,12,0.538243902439024,0.542917073170732,-8.65017073170732,0.707317073170732,0.0504951219512195,0.392692985365854,0.157880487804878,0.498848780487805,127.205951219512,0.0614361470731707,0.292682926829268
"ENFJ","NF","E","N","F","J",43,7,0.60112,0.62796,-6.5497,0.86,0.05864,0.2671044,0.232486,0.50764,123.48664,0.0054220652,0.14
"ENFJ","NF","E","N","F","J",20,4,0.588583333333333,0.4137,-9.25516666666667,0.833333333333333,0.0482875,0.661116666666667,0.1659875,0.448966666666667,123.377041666667,0.0168783975,0.166666666666667
"ENFJ","NF","E","N","F","J",39,8,0.564404255319149,0.688957446808511,-6.49693617021276,0.829787234042553,0.0525063829787234,0.18069274893617,0.192602127659574,0.430927659574468,119.618212765957,0.094748424680851,0.170212765957447
"ENFJ","NF","E","N","F","J",34,16,0.6251,0.47034,-8.31256,0.68,0.060168,0.40336,0.144584,0.414546,113.11118,0.0851673442,0.32
"ENFJ","NF","E","N","F","J",24,8,0.5438125,0.5239875,-8.8599375,0.75,0.061296875,0.46416796875,0.15465,0.393121875,127.2485,0.0903794125,0.25
"ENFJ","NF","E","N","F","J",32,18,0.58026,0.6564,-6.8032,0.64,0.0621279999999999,0.22577046,0.150214,0.50756,119.53904,0.0094364918,0.36
"ENFJ","NF","E","N","F","J",35,15,0.68314,0.72724,-4.93494,0.7,0.0970679999999999,0.137135,0.1563,0.60052,120.54162,5.675e-06,0.3
"ENFJ","NF","E","N","F","J",21,29,0.721,0.60132,-7.09216,0.42,0.17463,0.1709852,0.191572,0.391654,137.80692,0.003712167,0.58
"ENFJ","NF","E","N","F","J",18,11,0.664068965517241,0.643655172413793,-6.26337931034483,0.620689655172414,0.0887413793103448,0.206660620689655,0.176179310344828,0.573172413793103,118.94224137931,0.0092745686206896,0.379310344827586
"ENFJ","NF","E","N","F","J",35,15,0.58252,0.62252,-7.3465,0.7,0.066898,0.2156737,0.177476,0.50672,123.02966,0.0126527773999999,0.3
"ENFJ","NF","E","N","F","J",17,14,0.655322580645161,0.673258064516129,-6.09267741935484,0.548387096774194,0.108348387096774,0.325267741935484,0.184903225806452,0.586725806451613,129.597387096774,0.0050356912903225,0.451612903225806
"ENFJ","NF","E","N","F","J",21,29,0.65986,0.6661,-5.60674,0.42,0.094756,0.2309913,0.165952,0.5645,116.91466,0.0003483348,0.58
"ENFJ","NF","E","N","F","J",21,6,0.603962962962963,0.528074074074074,-8.432,0.777777777777778,0.0772962962962963,0.340084444444444,0.152396296296296,0.306144444444444,119.333851851852,0.0064722118518518,0.222222222222222
"ENFJ","NF","E","N","F","J",27,23,0.6004,0.67132,-6.22304,0.54,0.067328,0.24411426,0.18616,0.533982,123.48664,0.0465454805999999,0.46
"ENFJ","NF","E","N","F","J",12,6,0.58,0.652555555555555,-6.37327777777778,0.666666666666667,0.0756722222222222,0.206424333333333,0.178605555555555,0.474111111111111,142.215333333333,0.0453587022222222,0.333333333333333
"ENFJ","NF","E","N","F","J",27,23,0.6004,0.67132,-6.22304,0.54,0.067328,0.24411426,0.18616,0.533982,123.48664,0.0465454805999999,0.46
"ENFJ","NF","E","N","F","J",36,13,0.492387755102041,0.839591836734694,-4.43402040816327,0.73469387755102,0.0787897959183673,0.100541730612245,0.184275510204082,0.479775510204082,134.174734693878,0.0637483602040816,0.26530612244898
"ENFJ","NF","E","N","F","J",34,16,0.60336,0.60222,-6.87484,0.68,0.088588,0.30709658,0.14684,0.489288,120.74642,0.0131532076,0.32
"ENFJ","NF","E","N","F","J",40,10,0.59804,0.6298,-6.8904,0.8,0.050236,0.28183284,0.120112,0.4849,120.09848,0.0163344906,0.2
"ENFJ","NF","E","N","F","J",35,15,0.6165,0.6759,-6.35622,0.7,0.070676,0.21249102,0.149808,0.52908,121.29302,0.0197683922,0.3
"ENFJ","NF","E","N","F","J",10,1,0.546909090909091,0.365454545454545,-8.98272727272727,0.909090909090909,0.0325363636363636,0.693545454545454,0.134445454545455,0.327818181818182,95.3589090909091,0.0165296727272727,0.0909090909090909
"ENFJ","NF","E","N","F","J",14,13,0.657185185185185,0.817407407407407,-3.85640740740741,0.518518518518518,0.0686703703703703,0.0928511851851851,0.221851851851852,0.549,118.939814814815,0.0007322974074074,0.481481481481481
"ENFJ","NF","E","N","F","J",12,7,0.515842105263158,0.604894736842105,-7.67663157894737,0.631578947368421,0.039878947368421,0.233720148947368,0.209647368421053,0.4321,134.809894736842,0.048197837368421,0.368421052631579
"ENFJ","NF","E","N","F","J",23,27,0.5448,0.608802,-7.99642,0.46,0.0797499999999999,0.32199386,0.181968,0.339894,109.94704,0.1220974938,0.54
"ENFJ","NF","E","N","F","J",23,5,0.629785714285714,0.661428571428572,-5.73492857142857,0.821428571428571,0.076625,0.223942214285714,0.172221428571428,0.571607142857143,126.241571428571,0.0008351967857142,0.178571428571429
"ENFJ","NF","E","N","F","J",43,7,0.55786,0.50986,-8.48154,0.86,0.050374,0.4301738,0.13594,0.409714,114.09732,0.0321480424,0.14
"ENFJ","NF","E","N","F","J",20,30,0.63408,0.71006,-5.79894,0.4,0.076952,0.14263232,0.187628,0.52046,124.59142,0.0481923869999999,0.6
"ENFJ","NF","E","N","F","J",44,6,0.48536,0.510784,-7.64048,0.88,0.0336999999999999,0.55866554,0.185726,0.383354,123.0532,0.1355155096,0.12
"ENFJ","NF","E","N","F","J",17,4,0.551285714285714,0.480990476190476,-8.61052380952381,0.80952380952381,0.0407142857142857,0.497791333333333,0.1383,0.47247619047619,112.482571428571,0.0012900752380952,0.19047619047619
"ENFJ","NF","E","N","F","J",32,11,0.64946511627907,0.472,-8.65723255813954,0.744186046511628,0.0543813953488372,0.404464418604651,0.141832558139535,0.517186046511628,114.35611627907,0.0478881202325581,0.255813953488372
"ENFJ","NF","E","N","F","J",39,11,0.63572,0.57842,-7.15342,0.78,0.065082,0.314964,0.147622,0.437624,115.40754,0.0192755118,0.22
"ENFJ","NF","E","N","F","J",13,7,0.7052,0.79035,-3.5063,0.65,0.065665,0.125316,0.190375,0.63365,120.03765,0.000233109,0.35
"ENFJ","NF","E","N","F","J",19,31,0.67438,0.65728,-7.47506,0.38,0.103816,0.23425566,0.16892,0.52056,118.93316,0.1599878292,0.62
"ENFJ","NF","E","N","F","J",29,21,0.5857,0.72322,-5.96738,0.58,0.095894,0.095323014,0.193438,0.479188,123.20404,0.0858108512,0.42
"ENFJ","NF","E","N","F","J",36,14,0.6571,0.80094,-5.82012,0.72,0.095908,0.08976788,0.210514,0.74254,130.91112,0.0409441232,0.28
"ENFJ","NF","E","N","F","J",14,8,0.509863636363636,0.606836363636364,-8.83818181818182,0.636363636363636,0.0463954545454545,0.333798181818182,0.216981818181818,0.434022727272727,125.903136363636,0.0861297554545454,0.363636363636364
"ENFJ","NF","E","N","F","J",8,17,0.576,0.68568,-5.7178,0.32,0.083384,0.18720528,0.1973,0.47508,128.51492,0.0231663755999999,0.68
"ENFJ","NF","E","N","F","J",42,8,0.62098,0.57536,-7.72798,0.84,0.0944859999999999,0.442944,0.167074,0.58764,122.03146,0.0273942642,0.16
"ENFJ","NF","E","N","F","J",45,5,0.55976,0.487052,-9.50722,0.9,0.0431619999999999,0.540674,0.172766,0.423102,119.75378,0.0059786755999999,0.1
"ENFJ","NF","E","N","F","J",30,20,0.55984,0.60078,-7.10246,0.6,0.06765,0.245004768,0.170136,0.43006,121.11568,0.0174101194,0.4
"ENFJ","NF","E","N","F","J",25,11,0.649083333333333,0.688055555555556,-5.62261111111111,0.694444444444444,0.0647805555555555,0.1466625,0.162691666666667,0.551277777777778,117.499722222222,0.0013788991666666,0.305555555555556
"ENFJ","NF","E","N","F","J",32,18,0.66392,0.64408,-6.63402,0.64,0.101834,0.16294756,0.165252,0.44316,122.88042,0.0179653709999999,0.36
"ENFJ","NF","E","N","F","J",38,12,0.58568,0.60764,-7.00864,0.76,0.05253,0.23675084,0.192612,0.485296,122.99574,0.033418087,0.24
"ENFJ","NF","E","N","F","J",30,20,0.61016,0.68588,-6.51406,0.6,0.0826899999999999,0.2008212,0.183412,0.53838,123.74208,0.0229457373999999,0.4
"ENFJ","NF","E","N","F","J",26,24,0.47948,0.50798,-8.41042,0.52,0.052004,0.44448984,0.141978,0.23461,115.85116,0.0138396546,0.48
"ENFJ","NF","E","N","F","J",34,5,0.628435897435897,0.542128205128205,-8.00951282051282,0.871794871794872,0.0470051282051282,0.395137692307692,0.166482051282051,0.535333333333333,117.008538461538,0.0456854487179487,0.128205128205128
"ENFJ","NF","E","N","F","J",25,8,0.598,0.669939393939394,-5.45024242424242,0.757575757575758,0.0690636363636363,0.227526666666667,0.158227272727273,0.519545454545455,125.660757575758,0.0097249484848484,0.242424242424242
"ENFJ","NF","E","N","F","J",11,5,0.5585,0.72275,-5.5346875,0.6875,0.07046875,0.1755116875,0.22528125,0.53470625,132.0555625,0.0026255012499999,0.3125
"ENFJ","NF","E","N","F","J",37,13,0.4928,0.546,-8.89104,0.74,0.041104,0.348358534,0.15586,0.367946,122.30778,0.2584235806,0.26
"ENFJ","NF","E","N","F","J",32,18,0.62,0.66294,-6.29166,0.64,0.061706,0.1679496,0.171972,0.512896,124.4555,0.0203421449999999,0.36
"ENFJ","NF","E","N","F","J",46,4,0.51042,0.5196,-7.89104,0.92,0.037916,0.43712714,0.146412,0.343616,119.99188,0.0431842956,0.08
"ENFJ","NF","E","N","F","J",29,14,0.624581395348837,0.63153488372093,-6.68948837209302,0.674418604651163,0.0659046511627907,0.21592788372093,0.178718604651163,0.51,123.789534883721,0.0006401162790697,0.325581395348837
"ENFJ","NF","E","N","F","J",8,12,0.5767,0.61495,-6.61165,0.4,0.06244,0.191821,0.229755,0.44765,117.89995,0.1921678505,0.6
"ENFJ","NF","E","N","F","J",27,18,0.533244444444445,0.638977777777778,-6.59437777777778,0.6,0.0816911111111111,0.267108,0.152286666666667,0.333331111111111,115.990688888889,0.0620467182222222,0.4
"ENFJ","NF","E","N","F","J",25,25,0.58538,0.70706,-6.2546,0.5,0.090498,0.12754682,0.2235,0.54064,112.43022,0.01190277,0.5
"ENFJ","NF","E","N","F","J",13,8,0.558142857142857,0.68452380952381,-6.20266666666667,0.619047619047619,0.0702714285714285,0.15814619047619,0.168785714285714,0.411571428571428,137.19619047619,0.0107931352380952,0.380952380952381
"ENFJ","NF","E","N","F","J",45,5,0.4802,0.3201224,-12.03432,0.9,0.040556,0.70399,0.140998,0.296942,122.15558,0.1009266416,0.1
"ENFJ","NF","E","N","F","J",33,17,0.63434,0.57198,-7.00388,0.66,0.087724,0.2671729,0.198628,0.41426,117.9005,0.0532020072,0.34
"ENFJ","NF","E","N","F","J",8,14,0.532818181818182,0.678545454545455,-5.96222727272727,0.363636363636364,0.0660272727272727,0.112744090909091,0.164613636363636,0.406995454545454,126.349318181818,0.0258536468181818,0.636363636363636
"ENFJ","NF","E","N","F","J",33,17,0.59306,0.6501908,-8.11466,0.66,0.079468,0.20475508,0.182466,0.533324,125.49534,0.0476031802,0.34
"ENFJ","NF","E","N","F","J",24,6,0.6142,0.317,-11.2941,0.8,0.0485266666666666,0.822666666666667,0.171476666666667,0.546766666666667,107.644866666667,0.0028114756666666,0.2
"ENFJ","NF","E","N","F","J",39,11,0.5772,0.62626,-6.68414,0.78,0.0648219999999999,0.23897724,0.167836,0.447752,125.54366,0.0387852664,0.22
"ENFJ","NF","E","N","F","J",18,5,0.610086956521739,0.550117391304348,-8.20826086956522,0.782608695652174,0.102947826086957,0.37996652173913,0.176669565217391,0.470786956521739,125.493217391304,0.0007290986956521,0.217391304347826
"ENFJ","NF","E","N","F","J",34,10,0.533472727272727,0.616704545454546,-6.94856818181818,0.772727272727273,0.0584090909090909,0.2507875,0.136459090909091,0.422556818181818,122.434227272727,0.0553696879545454,0.227272727272727
"ENFJ","NF","E","N","F","J",43,7,0.5547,0.58392,-7.83102,0.86,0.0519719999999999,0.37533027,0.173718,0.453112,121.43748,0.0181042268,0.14
"ENFJ","NF","E","N","F","J",37,13,0.47484,0.72318,-7.8062,0.74,0.0599599999999999,0.10076206,0.187762,0.455284,127.36048,0.107627685,0.26
"ENFJ","NF","E","N","F","J",13,6,0.565736842105263,0.705473684210526,-6.21778947368421,0.684210526315789,0.0650947368421052,0.124623157894737,0.183710526315789,0.407210526315789,136.348315789474,0.0113029389473684,0.315789473684211
"ENFJ","NF","E","N","F","J",11,7,0.582,0.640444444444444,-7.96366666666667,0.611111111111111,0.0568777777777777,0.228866111111111,0.181155555555555,0.521388888888889,128.100222222222,0.0394780016666666,0.388888888888889
"ENFJ","NF","E","N","F","J",20,4,0.589416666666667,0.600125,-6.768875,0.833333333333333,0.0634958333333333,0.328897916666667,0.157229166666667,0.473720833333333,112.545666666667,0.0409291358333333,0.166666666666667
"ENFJ","NF","E","N","F","J",27,23,0.54116,0.650332,-7.70724,0.54,0.070336,0.225389259,0.142626,0.518908,130.2009,0.0778888192,0.46
"ENFJ","NF","E","N","F","J",33,17,0.58608,0.624726,-6.78166,0.66,0.06817,0.22012474,0.153476,0.46691,121.63294,0.0206098948,0.34
"ENFJ","NF","E","N","F","J",27,23,0.49736,0.59732,-8.13092,0.54,0.05016,0.256553308,0.156448,0.344278,119.18798,0.0705243419999999,0.46
"ENFJ","NF","E","N","F","J",34,16,0.61468,0.72026,-6.55234,0.68,0.0587939999999999,0.1436164,0.186556,0.56055,114.53676,0.0713644299999999,0.32
"ENFJ","NF","E","N","F","J",34,16,0.67376,0.50986,-7.51178,0.68,0.090052,0.344117986,0.170496,0.46028,119.08562,0.0196618223999999,0.32
